Id,name,season,price,product_category,size,quantity,quantities_sold,collection_family,sex,color,discount,size_type,sell_through,predicted_tier,recommended_discount,discount_reason,revenue_eur,discounted_revenue_eur,sell_through_pct
WL-00013,Morgex Graphic Sweatshirt,FS24,111.99,Sweatshirt,S,17,76,Morgex,Women,Caviar,50,alpha,0.817,fast_mover,0,Restock — no discount needed,8511.24,4255.62,81.7
\00006,Cresta Shoes,SS25,99.99,Shoes,42,231,88,Cresta,Men,Stone Grey,0,numeric,0.276,average,20,Moderate push — 20% discount,8799.119999999999,8799.119999999999,27.6
L-00013,Iconic Sweatshirt,FS24,147.99,Sweatshirt,XS,106,339,Iconic,Men,Forest Green,40,alpha,0.762,fast_mover,0,Restock — no discount needed,50168.61,30101.165999999997,76.2
PS-00013,Patch Quilted Polo,SS25,70.99,Polo,M,212,171,Patch,Men,Forest Green,0,alpha,0.446,dead_stock,30,Clear before season end — 30% discount,12139.289999999999,12139.289999999999,44.6
WS-00009,Rainforest T-Shirt,FS24,91.99,T-Shirt,XS,20,39,Rainforest,Women,Bright White,20,alpha,0.661,fast_mover,0,Restock — no discount needed,3587.6099999999997,2870.0879999999997,66.1
V-00003,Box Logo Graphic Swimwear,FS24,59.99,Swimwear,M,71,93,Box Logo,Men,Olive,10,alpha,0.567,fast_mover,0,Restock — no discount needed,5579.070000000001,5021.163,56.7
M-00012,Rainforest Quilted Shirt,SS25,86.99,Shirt,L,376,191,Rainforest,Men,Green Lichen,0,alpha,0.337,dead_stock,30,Clear before season end — 30% discount,16615.09,16615.09,33.7
WP-00011,Box Logo Quilted Pants,FS24,112.99,Pants,L,29,98,Box Logo,Women,Olive,15,alpha,0.772,fast_mover,0,Restock — no discount needed,11073.019999999999,9412.067,77.2
M-00013,Box Logo Graphic Shirt,FS24,131.99,Shirt,L,17,39,Box Logo,Men,Caviar,10,alpha,0.696,fast_mover,0,Restock — no discount needed,5147.610000000001,4632.849,69.6
WS-00010,Iconic Stretch T-Shirt,FS24,68.99,T-Shirt,M,22,197,Iconic,Women,Bright Red,15,alpha,0.9,fast_mover,0,Restock — no discount needed,13591.029999999999,11552.375499999998,90.0
P-00016,Rainforest Heritage Pants,SS25,97.99,Pants,S,62,15,Rainforest,Men,Burgundy,0,alpha,0.195,average,20,Moderate push — 20% discount,1469.85,1469.85,19.5
WS-00012,Box Logo Stripe T-Shirt,FS24,61.99,T-Shirt,M,36,454,Box Logo,Women,Burgundy,15,alpha,0.927,fast_mover,0,Restock — no discount needed,28143.46,23921.941,92.7
M-00014,Rainforest Shirt,FS24,118.99,Shirt,XL,198,276,Rainforest,Men,Orange Tangerine,40,alpha,0.582,fast_mover,0,Restock — no discount needed,32841.24,19704.744,58.2
P-00017,Morgex Quilted Pants,SS25,130.99,Pants,XS,272,70,Morgex,Men,Old Rose,0,alpha,0.205,average,20,Moderate push — 20% discount,9169.300000000001,9169.300000000001,20.5
WP-00012,Rainforest Graphic Pants,FS24,144.99,Pants,M,41,57,Rainforest,Women,Free Blue,10,alpha,0.582,fast_mover,0,Restock — no discount needed,8264.43,7437.987000000001,58.2
WN-00007,Circular Quilted Shorts,SS25,58.99,Shorts,XL,238,262,Circular,Women,Bright Red,0,alpha,0.524,dead_stock,30,Clear before season end — 30% discount,15455.380000000001,15455.380000000001,52.4
M-00015,Geographic Logo Shirt,FS24,119.99,Shirt,XXL,69,87,Geographic,Men,Stone Grey,20,alpha,0.558,fast_mover,0,Restock — no discount needed,10439.13,8351.304,55.8
S-00012,Iconic Graphic T-Shirt,FS24,73.99,T-Shirt,S,198,344,Iconic,Men,Khaki,25,alpha,0.635,fast_mover,0,Restock — no discount needed,25452.559999999998,19089.42,63.5
WS-00013,Geographic Stretch T-Shirt,SS25,88.99,T-Shirt,XXL,235,160,Geographic,Women,Yellow Sunshine,0,alpha,0.405,dead_stock,30,Clear before season end — 30% discount,14238.4,14238.4,40.5
WL-00014,Morgex Logo Sweatshirt,SS25,159.99,Sweatshirt,M,75,89,Morgex,Women,Grey Melange,0,alpha,0.543,dead_stock,30,Clear before season end — 30% discount,14239.11,14239.11,54.3
WN-00008,Rainforest Print Shorts,FS24,78.99,Shorts,M,33,139,Rainforest,Women,Black Beauty,25,alpha,0.808,fast_mover,0,Restock — no discount needed,10979.609999999999,8234.707499999999,80.8
WS-00014,Rainforest T-Shirt,FS24,38.99,T-Shirt,XL,66,298,Rainforest,Women,Stone Grey,30,alpha,0.819,fast_mover,0,Restock — no discount needed,11619.02,8133.313999999999,81.9
L-00014,Patch Print Sweatshirt,SS25,149.99,Sweatshirt,S,51,45,Patch,Men,Bright White,0,alpha,0.469,dead_stock,30,Clear before season end — 30% discount,6749.55,6749.55,46.9
WL-00015,Geographic Graphic Sweatshirt,SS25,160.99,Sweatshirt,M,99,21,Geographic,Women,Old Rose,0,alpha,0.175,dead_stock,30,Clear before season end — 30% discount,3380.79,3380.79,17.5
P-00018,Geographic Quilted Pants,FS24,153.99,Pants,XS,43,169,Geographic,Men,Burgundy,25,alpha,0.797,fast_mover,0,Restock — no discount needed,26024.31,19518.232500000002,79.7
WN-00009,Box Logo Logo Shorts,FS24,79.99,Shorts,M,148,307,Box Logo,Women,Orange Tangerine,25,alpha,0.675,fast_mover,0,Restock — no discount needed,24556.929999999997,18417.6975,67.5
WS-00015,Rainforest T-Shirt,FS24,72.99,T-Shirt,M,32,328,Rainforest,Women,Snow White,20,alpha,0.911,fast_mover,0,Restock — no discount needed,23940.719999999998,19152.575999999997,91.1
PS-00014,Patch Print Polo,SS25,96.99,Polo,M,117,31,Patch,Men,Caviar,0,alpha,0.209,dead_stock,30,Clear before season end — 30% discount,3006.69,3006.69,20.9
WL-00017,Tribe Stripe Sweatshirt,SS25,131.99,Sweatshirt,XS,387,81,Tribe,Women,Bright White,0,alpha,0.173,dead_stock,30,Clear before season end — 30% discount,10691.19,10691.19,17.3
W\00003,Slate Print Shoes,FS24,152.99,Shoes,37,125,393,Slate,Women,Bright Red,15,numeric,0.759,fast_mover,0,Restock — no discount needed,60125.07000000001,51106.3095,75.9
WPS-00010,Circular Stretch Polo,FS24,101.99,Polo,S,38,51,Circular,Women,Stone Grey,50,alpha,0.573,fast_mover,0,Restock — no discount needed,5201.49,2600.745,57.3
L-00015,Rainforest Sweatshirt,SS25,149.99,Sweatshirt,XS,182,128,Rainforest,Men,Navy,0,alpha,0.413,dead_stock,30,Clear before season end — 30% discount,19198.72,19198.72,41.3
WN-00010,Circular Graphic Shorts,SS25,84.99,Shorts,M,87,28,Circular,Women,White Whisper,0,alpha,0.243,dead_stock,30,Clear before season end — 30% discount,2379.72,2379.72,24.3
L-00016,Iconic Stretch Sweatshirt,SS25,141.99,Sweatshirt,L,237,177,Iconic,Men,Bright White,0,alpha,0.428,dead_stock,30,Clear before season end — 30% discount,25132.230000000003,25132.230000000003,42.8
S-00013,Box Logo Stretch T-Shirt,SS25,79.99,T-Shirt,S,362,163,Box Logo,Men,White Whisper,0,alpha,0.31,dead_stock,30,Clear before season end — 30% discount,13038.369999999999,13038.369999999999,31.0
S-00014,Geographic Graphic T-Shirt,FS24,81.99,T-Shirt,XL,91,293,Geographic,Men,Old Rose,15,alpha,0.763,fast_mover,0,Restock — no discount needed,24023.07,20419.6095,76.3
L-00017,Morgex Quilted Sweatshirt,SS25,136.99,Sweatshirt,M,70,82,Morgex,Men,Orange Tangerine,0,alpha,0.539,dead_stock,30,Clear before season end — 30% discount,11233.18,11233.18,53.9
L-00018,Box Logo Half-Zip Sweatshirt,FS24,168.99,Sweatshirt,XXL,40,233,Box Logo,Men,Olive,15,alpha,0.853,fast_mover,0,Restock — no discount needed,39374.670000000006,33468.4695,85.3
WL-00018,Circular Sweatshirt,SS25,167.99,Sweatshirt,XS,221,14,Circular,Women,Bright White,0,alpha,0.06,dead_stock,50,Urgent clearance — 50% discount,2351.86,2351.86,6.0
WPS-00011,Tribe Polo,FS24,67.99,Polo,XXL,207,364,Tribe,Women,Snow White,30,alpha,0.637,fast_mover,0,Restock — no discount needed,24748.359999999997,17323.852,63.7
M-00016,Circular Print Shirt,SS25,127.99,Shirt,L,246,156,Circular,Men,Old Rose,0,alpha,0.388,dead_stock,30,Clear before season end — 30% discount,19966.44,19966.44,38.8
\00007,Slate Print Shoes,FS24,124.99,Shoes,41,123,222,Slate,Men,Olive,15,numeric,0.643,fast_mover,0,Restock — no discount needed,27747.78,23585.612999999998,64.3
WGlovesMorgex-0001,Morgex Gloves,FS24,63.99,Accessories,One Size,105,215,Morgex,Women,Beige Sand,20,alpha,0.672,fast_mover,0,Restock — no discount needed,13757.85,11006.280000000002,67.2
L-00019,Circular Graphic Sweatshirt,SS25,99.99,Sweatshirt,M,93,27,Circular,Men,Free Blue,0,alpha,0.225,dead_stock,30,Clear before season end — 30% discount,2699.73,2699.73,22.5
WL-00019,Rainforest Print Sweatshirt,SS25,128.99,Sweatshirt,XL,280,38,Rainforest,Women,Beige Sand,0,alpha,0.119,dead_stock,50,Urgent clearance — 50% discount,4901.620000000001,4901.620000000001,11.9
P-00019,Tribe Pants,SS25,118.99,Pants,XXL,106,36,Tribe,Men,White Whisper,0,alpha,0.254,average,20,Moderate push — 20% discount,4283.639999999999,4283.639999999999,25.4
WP-00014,Geographic Heritage Pants,SS25,149.99,Pants,L,140,104,Geographic,Women,Black Beauty,0,alpha,0.426,dead_stock,30,Clear before season end — 30% discount,15598.960000000001,15598.960000000001,42.6
S-00015,Circular Graphic T-Shirt,SS25,89.99,T-Shirt,XXL,74,4,Circular,Men,Orange Tangerine,0,alpha,0.051,dead_stock,50,Urgent clearance — 50% discount,359.96,359.96,5.1
WL-00021,Iconic Quilted Sweatshirt,SS25,152.99,Sweatshirt,XXL,179,124,Iconic,Women,Old Rose,0,alpha,0.409,dead_stock,30,Clear before season end — 30% discount,18970.760000000002,18970.760000000002,40.9
WS-00016,Morgex Quilted T-Shirt,SS25,73.99,T-Shirt,S,244,211,Morgex,Women,Bright Red,0,alpha,0.464,dead_stock,30,Clear before season end — 30% discount,15611.89,15611.89,46.4
WL-00022,Iconic Logo Sweatshirt,SS25,135.99,Sweatshirt,L,38,8,Iconic,Women,Grey Melange,0,alpha,0.174,dead_stock,30,Clear before season end — 30% discount,1087.92,1087.92,17.4
PS-00015,Patch Stretch Polo,SS25,105.99,Polo,M,258,23,Patch,Men,Navy,0,alpha,0.082,dead_stock,50,Urgent clearance — 50% discount,2437.77,2437.77,8.2
WS-00018,Geographic Heritage T-Shirt,FS24,92.99,T-Shirt,XL,67,523,Geographic,Women,Yellow Sunshine,20,alpha,0.886,fast_mover,0,Restock — no discount needed,48633.77,38907.015999999996,88.6
V-00004,Box Logo Print Swimwear,SS25,72.99,Swimwear,XL,373,37,Box Logo,Men,Olive,0,alpha,0.09,dead_stock,50,Urgent clearance — 50% discount,2700.6299999999997,2700.6299999999997,9.0
WL-00023,Tribe Print Sweatshirt,SS25,135.99,Sweatshirt,S,439,53,Tribe,Women,Bright Red,0,alpha,0.108,dead_stock,50,Urgent clearance — 50% discount,7207.47,7207.47,10.8
S-00016,Iconic Print T-Shirt,FS24,42.99,T-Shirt,L,120,345,Iconic,Men,Stone Grey,30,alpha,0.742,fast_mover,0,Restock — no discount needed,14831.550000000001,10382.085,74.2
S-00017,Morgex Logo T-Shirt,FS24,81.99,T-Shirt,XS,49,65,Morgex,Men,Black Beauty,15,alpha,0.57,fast_mover,0,Restock — no discount needed,5329.349999999999,4529.947499999999,57.0
WM-00008,Box Logo Shirt,FS24,107.99,Shirt,L,138,332,Box Logo,Women,Green Lichen,10,alpha,0.706,fast_mover,0,Restock — no discount needed,35852.68,32267.412,70.6
W\00004,Box Logo Print Shoes,SS25,173.99,Shoes,41,110,66,Box Logo,Women,Caviar,0,numeric,0.375,dead_stock,30,Clear before season end — 30% discount,11483.34,11483.34,37.5
WM-00009,Circular Shirt,SS25,112.99,Shirt,XXL,29,34,Circular,Women,Stone Grey,0,alpha,0.54,dead_stock,30,Clear before season end — 30% discount,3841.66,3841.66,54.0
L-00020,Circular Stretch Sweatshirt,FS24,152.99,Sweatshirt,S,66,132,Circular,Men,Petit Four,30,alpha,0.667,fast_mover,0,Restock — no discount needed,20194.68,14136.276,66.7
BackpackIconic-0001,Iconic Backpack,FS24,21.99,Accessories,One Size,106,145,Iconic,Men,White Whisper,25,alpha,0.578,fast_mover,0,Restock — no discount needed,3188.5499999999997,2391.4125,57.8
WL-00024,Box Logo Logo Sweatshirt,SS25,150.99,Sweatshirt,L,498,94,Box Logo,Women,Forest Green,0,alpha,0.159,dead_stock,30,Clear before season end — 30% discount,14193.060000000001,14193.060000000001,15.9
W\00005,Slate Stretch Shoes,FS24,175.99,Shoes,42,91,191,Slate,Women,Forest Green,25,numeric,0.677,fast_mover,0,Restock — no discount needed,33614.090000000004,25210.5675,67.7
S-00018,Tribe Half-Zip T-Shirt,FS24,94.99,T-Shirt,XL,41,178,Tribe,Men,Snow White,15,alpha,0.813,fast_mover,0,Restock — no discount needed,16908.219999999998,14371.986999999997,81.3
M-00017,Patch Stripe Shirt,FS24,137.99,Shirt,M,62,130,Patch,Men,Burgundy,30,alpha,0.677,fast_mover,0,Restock — no discount needed,17938.7,12557.09,67.7
S-00019,Tribe Heritage T-Shirt,FS24,85.99,T-Shirt,S,21,78,Tribe,Men,Forest Green,30,alpha,0.788,fast_mover,0,Restock — no discount needed,6707.219999999999,4695.053999999999,78.8
BackpackGeographic-0001,Geographic Backpack,SS25,51.99,Accessories,One Size,237,141,Geographic,Men,Caviar,0,alpha,0.373,average,20,Moderate push — 20% discount,7330.59,7330.59,37.3
ToteBagIconic-0001,Iconic Tote Bag,SS25,25.99,Accessories,One Size,261,165,Iconic,Men,Petit Four,0,alpha,0.387,dead_stock,30,Clear before season end — 30% discount,4288.349999999999,4288.349999999999,38.7
P-00020,Tribe Stretch Pants,SS25,115.99,Pants,L,165,185,Tribe,Men,Bright Red,0,alpha,0.529,dead_stock,30,Clear before season end — 30% discount,21458.149999999998,21458.149999999998,52.9
S-00020,Iconic Logo T-Shirt,SS25,72.99,T-Shirt,XXL,220,226,Iconic,Men,Orange Tangerine,0,alpha,0.507,dead_stock,30,Clear before season end — 30% discount,16495.739999999998,16495.739999999998,50.7
L-00021,Circular Heritage Sweatshirt,FS24,159.99,Sweatshirt,M,211,306,Circular,Men,Yellow Sunshine,20,alpha,0.592,fast_mover,0,Restock — no discount needed,48956.94,39165.552,59.2
BeltPatch-0001,Patch Belt,FS24,24.99,Accessories,One Size,37,229,Patch,Men,Beige Sand,20,alpha,0.861,fast_mover,0,Restock — no discount needed,5722.71,4578.168000000001,86.1
S-00021,Circular Logo T-Shirt,SS25,55.99,T-Shirt,S,285,143,Circular,Men,Navy,0,alpha,0.334,dead_stock,30,Clear before season end — 30% discount,8006.570000000001,8006.570000000001,33.4
PS-00016,Patch Heritage Polo,FS24,95.99,Polo,XXL,30,182,Patch,Men,Khaki,50,alpha,0.858,fast_mover,0,Restock — no discount needed,17470.18,8735.09,85.8
M-00018,Tribe Print Shirt,SS25,111.99,Shirt,XS,386,120,Tribe,Men,Green Lichen,0,alpha,0.237,dead_stock,30,Clear before season end — 30% discount,13438.8,13438.8,23.7
P-00021,Rainforest Stripe Pants,FS24,159.99,Pants,XL,23,29,Rainforest,Men,Pale Mint,10,alpha,0.558,fast_mover,0,Restock — no discount needed,4639.71,4175.7390000000005,55.8
N-00009,Morgex Shorts,FS24,55.99,Shorts,S,223,353,Morgex,Men,Black Beauty,30,alpha,0.613,fast_mover,0,Restock — no discount needed,19764.47,13835.128999999999,61.3
S-00022,Patch Half-Zip T-Shirt,FS24,63.99,T-Shirt,L,10,279,Patch,Men,Khaki,10,alpha,0.965,fast_mover,0,Restock — no discount needed,17853.21,16067.889000000001,96.5
PS-00017,Iconic Stripe Polo,SS25,89.99,Polo,XS,287,139,Iconic,Men,Burgundy,0,alpha,0.326,dead_stock,30,Clear before season end — 30% discount,12508.609999999999,12508.609999999999,32.6
W\00006,Box Logo Graphic Shoes,SS25,176.99,Shoes,36,398,198,Box Logo,Women,Khaki,0,numeric,0.332,average,20,Moderate push — 20% discount,35044.020000000004,35044.020000000004,33.2
S-00023,Patch Stripe T-Shirt,SS25,43.99,T-Shirt,XL,94,24,Patch,Men,Black Beauty,0,alpha,0.203,dead_stock,30,Clear before season end — 30% discount,1055.76,1055.76,20.3
L-00022,Circular Sweatshirt,FS24,111.99,Sweatshirt,XXL,76,476,Circular,Men,Pale Mint,20,alpha,0.862,fast_mover,0,Restock — no discount needed,53307.24,42645.792,86.2
WM-00011,Tribe Stretch Shirt,FS24,134.99,Shirt,XL,13,57,Tribe,Women,Green Lichen,25,alpha,0.814,fast_mover,0,Restock — no discount needed,7694.43,5770.8225,81.4
N-00010,Tribe Quilted Shorts,FS24,86.99,Shorts,XXL,178,251,Tribe,Men,Free Blue,20,alpha,0.585,average,10,Light stimulus — 10% discount,21834.489999999998,17467.592,58.5
P-00022,Iconic Stripe Pants,FS24,108.99,Pants,XXL,109,255,Iconic,Men,Green Lichen,15,alpha,0.701,fast_mover,0,Restock — no discount needed,27792.449999999997,23623.582499999997,70.1
S-00024,Rainforest Stripe T-Shirt,FS24,45.99,T-Shirt,XS,108,391,Rainforest,Men,Free Blue,10,alpha,0.784,fast_mover,0,Restock — no discount needed,17982.09,16183.881000000001,78.4
WM-00012,Tribe Shirt,SS25,132.99,Shirt,XXL,148,34,Tribe,Women,Bright Red,0,alpha,0.187,dead_stock,30,Clear before season end — 30% discount,4521.66,4521.66,18.7
WPS-00013,Geographic Stretch Polo,FS24,68.99,Polo,L,16,281,Geographic,Women,Snow White,20,alpha,0.946,fast_mover,0,Restock — no discount needed,19386.19,15508.952,94.6
N-00011,Tribe Shorts,SS25,68.99,Shorts,S,349,96,Tribe,Men,Yellow Sunshine,0,alpha,0.216,dead_stock,30,Clear before season end — 30% discount,6623.039999999999,6623.039999999999,21.6
P-00023,Patch Graphic Pants,FS24,106.99,Pants,XXL,72,296,Patch,Men,Yellow Sunshine,20,alpha,0.804,fast_mover,0,Restock — no discount needed,31669.039999999997,25335.232,80.4
P-00024,Geographic Half-Zip Pants,FS24,151.99,Pants,XXL,90,198,Geographic,Men,Caviar,20,alpha,0.688,fast_mover,0,Restock — no discount needed,30094.02,24075.216000000004,68.8
PS-00018,Patch Polo,SS25,98.99,Polo,XL,32,35,Patch,Men,Blue Marine,0,alpha,0.522,dead_stock,30,Clear before season end — 30% discount,3464.6499999999996,3464.6499999999996,52.2
L-00023,Rainforest Sweatshirt,SS25,157.99,Sweatshirt,L,290,60,Rainforest,Men,Navy,0,alpha,0.171,dead_stock,30,Clear before season end — 30% discount,9479.400000000001,9479.400000000001,17.1
P-00025,Circular Print Pants,FS24,140.99,Pants,L,35,523,Circular,Men,Green Lichen,50,alpha,0.937,fast_mover,0,Restock — no discount needed,73737.77,36868.885,93.7
W\00007,Cresta Logo Shoes,SS25,187.99,Shoes,36,349,54,Cresta,Women,Free Blue,0,numeric,0.134,dead_stock,50,Urgent clearance — 50% discount,10151.460000000001,10151.460000000001,13.4
P-00026,Circular Logo Pants,FS24,122.99,Pants,XS,77,485,Circular,Men,Old Rose,10,alpha,0.863,fast_mover,0,Restock — no discount needed,59650.149999999994,53685.135,86.3
L-00024,Tribe Print Sweatshirt,FS24,169.99,Sweatshirt,XXL,59,135,Tribe,Men,Yellow Sunshine,20,alpha,0.696,fast_mover,0,Restock — no discount needed,22948.65,18358.920000000002,69.6
WS-00020,Circular Stretch T-Shirt,SS25,43.99,T-Shirt,XXL,279,80,Circular,Women,Green Lichen,0,alpha,0.223,dead_stock,30,Clear before season end — 30% discount,3519.2000000000003,3519.2000000000003,22.3
N-00012,Patch Heritage Shorts,SS25,93.99,Shorts,L,335,31,Patch,Men,Orange Tangerine,0,alpha,0.085,dead_stock,50,Urgent clearance — 50% discount,2913.69,2913.69,8.5
S-00025,Box Logo T-Shirt,SS25,85.99,T-Shirt,XXL,200,89,Box Logo,Men,Old Rose,0,alpha,0.308,dead_stock,30,Clear before season end — 30% discount,7653.11,7653.11,30.8
N-00013,Rainforest Logo Shorts,FS24,62.99,Shorts,XXL,44,281,Rainforest,Men,Bright Red,20,alpha,0.865,fast_mover,0,Restock — no discount needed,17700.190000000002,14160.152,86.5
WV-00004,Sun-Lover Logo Swimwear,SS25,64.99,Swimwear,M,454,54,Sun-Lover,Women,Petit Four,0,alpha,0.106,dead_stock,50,Urgent clearance — 50% discount,3509.4599999999996,3509.4599999999996,10.6
P-00027,Patch Stretch Pants,FS24,103.99,Pants,XL,38,362,Patch,Men,Olive,25,alpha,0.905,fast_mover,0,Restock — no discount needed,37644.38,28233.284999999996,90.5
P-00028,Morgex Stretch Pants,SS25,106.99,Pants,XXL,133,27,Morgex,Men,Olive,0,alpha,0.169,dead_stock,30,Clear before season end — 30% discount,2888.73,2888.73,16.9
WS-00021,Geographic Stripe T-Shirt,FS24,70.99,T-Shirt,S,176,297,Geographic,Women,Stone Grey,20,alpha,0.628,fast_mover,0,Restock — no discount needed,21084.03,16867.224000000002,62.8
P-00029,Geographic Pants,SS25,125.99,Pants,L,183,48,Geographic,Men,Petit Four,0,alpha,0.208,average,20,Moderate push — 20% discount,6047.5199999999995,6047.5199999999995,20.8
WL-00027,Patch Print Sweatshirt,FS24,165.99,Sweatshirt,L,152,394,Patch,Women,Black Beauty,15,alpha,0.722,fast_mover,0,Restock — no discount needed,65400.060000000005,55590.051,72.2
PS-00019,Geographic Polo,FS24,100.99,Polo,XS,39,275,Geographic,Men,Yellow Sunshine,25,alpha,0.876,fast_mover,0,Restock — no discount needed,27772.25,20829.187499999996,87.6
WV-00005,Sun-Lover Quilted Swimwear,SS25,50.99,Swimwear,L,235,58,Sun-Lover,Women,Yellow Sunshine,0,alpha,0.198,average,20,Moderate push — 20% discount,2957.42,2957.42,19.8
WBackpackPatch-0001,Patch Backpack,FS24,34.99,Accessories,One Size,28,226,Patch,Women,Green Lichen,30,alpha,0.89,fast_mover,0,Restock — no discount needed,7907.740000000001,5535.418,89.0
WL-00028,Circular Sweatshirt,SS25,120.99,Sweatshirt,S,273,126,Circular,Women,Grey Melange,0,alpha,0.316,dead_stock,30,Clear before season end — 30% discount,15244.74,15244.74,31.6
WL-00029,Morgex Sweatshirt,FS24,106.99,Sweatshirt,XL,30,431,Morgex,Women,Navy,40,alpha,0.935,fast_mover,0,Restock — no discount needed,46112.689999999995,27667.613999999994,93.5
P-00030,Morgex Stripe Pants,FS24,100.99,Pants,XS,77,490,Morgex,Men,Burgundy,20,alpha,0.864,fast_mover,0,Restock — no discount needed,49485.1,39588.08,86.4
P-00031,Rainforest Heritage Pants,FS24,100.99,Pants,XXL,38,368,Rainforest,Men,Orange Tangerine,25,alpha,0.906,fast_mover,0,Restock — no discount needed,37164.32,27873.239999999998,90.6
